,iso_code,location,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,hosp_patients_per_million
0,ABW,Aruba,2019-10-06,0.0,0.0,0.0
1,ABW,Aruba,2019-10-13,0.0,0.0,0.0
2,ABW,Aruba,2019-10-20,0.0,0.0,0.0
3,ABW,Aruba,2019-10-27,0.0,0.0,0.0
4,ABW,Aruba,2019-11-03,0.0,0.0,0.0
5,ABW,Aruba,2019-11-10,0.0,0.0,0.0
6,ABW,Aruba,2019-11-17,0.0,0.0,0.0
7,ABW,Aruba,2019-11-24,0.0,0.0,0.0
8,ABW,Aruba,2019-12-01,0.0,0.0,0.0
9,ABW,Aruba,2019-12-08,0.0,0.0,0.0
10,ABW,Aruba,2019-12-15,0.0,0.0,0.0
11,ABW,Aruba,2019-12-22,25.494999999999997,0.0,0.0
12,ABW,Aruba,2019-12-29,161.029,0.0,0.0
13,ABW,Aruba,2020-01-05,339.501,0.0,0.0
14,ABW,Aruba,2020-01-12,189.208,0.0,0.0
15,ABW,Aruba,2020-01-19,165.054,9.394,0.0
16,ABW,Aruba,2020-01-26,46.965,9.394,0.0
17,ABW,Aruba,2020-02-02,12.078,0.0,0.0
18,ABW,Aruba,2020-02-09,6.710000000000001,2.684,0.0
19,ABW,Aruba,2020-02-16,2.684,6.710000000000001,0.0
20,ABW,Aruba,2020-02-23,0.0,0.0,0.0
21,ABW,Aruba,2020-03-01,0.0,0.0,0.0
22,ABW,Aruba,2020-03-08,0.0,0.0,0.0
23,ABW,Aruba,2020-03-15,0.0,0.0,0.0
24,ABW,Aruba,2020-03-22,0.0,0.0,0.0
25,ABW,Aruba,2020-03-29,0.0,0.0,0.0
26,ABW,Aruba,2020-04-05,16.104,0.0,0.0
27,ABW,Aruba,2020-04-12,20.130000000000003,0.0,0.0
28,ABW,Aruba,2020-04-19,12.078,0.0,0.0
29,ABW,Aruba,2020-04-26,81.856,0.0,0.0
30,ABW,Aruba,2020-05-03,38.916,0.0,0.0
31,ABW,Aruba,2020-05-10,485.767,0.0,0.0
32,ABW,Aruba,2020-05-17,4782.525,2.684,0.0
33,ABW,Aruba,2020-05-24,4875.116,13.420000000000002,0.0
34,ABW,Aruba,2020-05-31,4451.077,25.498,0.0
35,ABW,Aruba,2020-06-07,4080.713,32.206,0.0
36,ABW,Aruba,2020-06-14,4602.711,37.573,0.0
37,ABW,Aruba,2020-06-21,5352.832,53.675000000000004,0.0
38,ABW,Aruba,2020-06-28,4359.8279999999995,34.89,0.0
39,ABW,Aruba,2020-07-05,2612.6749999999997,16.104,0.0
40,ABW,Aruba,2020-07-12,1807.537,40.257,0.0
41,ABW,Aruba,2020-07-19,1184.897,14.762,0.0
42,ABW,Aruba,2020-07-26,1137.9279999999999,24.156,0.0
43,ABW,Aruba,2020-08-02,837.345,18.788,0.0
44,ABW,Aruba,2020-08-09,895.048,17.446,0.0
45,ABW,Aruba,2020-08-16,760.856,30.866,0.0
46,ABW,Aruba,2020-08-23,556.89,25.498,0.0
47,ABW,Aruba,2020-08-30,746.096,6.710000000000001,0.0
48,ABW,Aruba,2020-09-06,1103.041,0.0,0.0
49,ABW,Aruba,2020-09-13,1022.527,4.026,0.0
50,ABW,Aruba,2020-09-20,929.934,9.394,0.0
51,ABW,Aruba,2020-09-27,1069.492,5.368,0.0
52,ABW,Aruba,2020-10-04,1622.354,16.104,0.0
53,ABW,Aruba,2020-10-11,3153.46,8.052,0.0
54,ABW,Aruba,2020-10-18,4108.892,18.788,0.0
55,ABW,Aruba,2020-10-25,3416.473,4.026,0.0
56,ABW,Aruba,2020-11-01,2506.666,42.939,0.0
57,ABW,Aruba,2020-11-08,2426.152,29.523,0.0
58,ABW,Aruba,2020-11-15,2263.782,52.333,0.0
59,ABW,Aruba,2020-11-22,1869.264,33.548,0.0
60,ABW,Aruba,2020-11-29,2372.474,18.788,0.0
61,ABW,Aruba,2020-12-06,2006.137,28.182000000000002,0.0
62,ABW,Aruba,2020-12-13,2230.2349999999997,26.84,0.0
63,ABW,Aruba,2020-12-20,2918.6279999999997,28.182000000000002,0.0
64,ABW,Aruba,2020-12-27,3836.486,20.13,0.0
65,ABW,Aruba,2021-01-03,4322.253,21.472,0.0
66,ABW,Aruba,2021-01-10,3521.141,53.675,0.0
67,ABW,Aruba,2021-01-17,3580.184,20.128,0.0
68,ABW,Aruba,2021-01-24,2577.788,13.42,0.0
69,ABW,Aruba,2021-01-31,1705.554,38.916,0.0
70,ABW,Aruba,2021-02-07,1205.025,20.130000000000003,0.0
71,ABW,Aruba,2021-02-14,937.987,28.182000000000002,0.0
72,ABW,Aruba,2021-02-21,723.281,21.472,0.0
73,ABW,Aruba,2021-02-28,621.298,17.446,0.0
74,ABW,Aruba,2021-03-07,567.623,1.342,0.0
75,ABW,Aruba,2021-03-14,602.513,0.0,0.0
76,ABW,Aruba,2021-03-21,264.355,0.0,0.0
77,ABW,Aruba,2021-03-28,271.063,0.0,0.0
78,ABW,Aruba,2021-04-04,185.181,0.0,0.0
79,ABW,Aruba,2021-04-11,152.977,0.0,0.0
80,ABW,Aruba,2021-04-18,281.799,4.026,0.0
81,ABW,Aruba,2021-04-25,687.0500000000001,10.736,0.0
82,ABW,Aruba,2021-05-02,1870.606,4.026,0.0
83,ABW,Aruba,2021-05-09,4184.039,14.762,0.0
84,ABW,Aruba,2021-05-16,6854.415999999999,17.446,0.0
85,ABW,Aruba,2021-05-23,7860.841,77.83,0.0
86,ABW,Aruba,2021-05-30,6101.612,79.171,0.0
87,ABW,Aruba,2021-06-06,4131.704,124.79599999999999,0.0
88,ABW,Aruba,2021-06-13,3208.478,85.88,0.0
89,ABW,Aruba,2021-06-20,2046.394,34.89,0.0
90,ABW,Aruba,2021-06-27,1667.978,33.550000000000004,0.0
91,ABW,Aruba,2021-07-04,1447.9080000000001,57.7,0.0
92,ABW,Aruba,2021-07-11,1026.5520000000001,25.497,0.0
93,ABW,Aruba,2021-07-18,1176.845,20.13,0.0
94,ABW,Aruba,2021-07-25,1035.945,4.026,0.0
95,ABW,Aruba,2021-08-01,892.364,6.710000000000001,0.0
96,ABW,Aruba,2021-08-08,798.429,0.0,0.0
97,ABW,Aruba,2021-08-15,881.626,8.052,0.0
98,ABW,Aruba,2021-08-22,862.841,5.368,0.0
99,ABW,Aruba,2021-08-29,1060.099,8.052,0.0
100,ABW,Aruba,2021-09-05,1166.109,6.710000000000001,0.0
101,ABW,Aruba,2021-09-12,1235.888,10.736,0.0
102,ABW,Aruba,2021-09-19,1512.319,21.472,0.0
103,ABW,Aruba,2021-09-26,2928.0209999999997,24.156,0.0
104,ABW,Aruba,2021-10-03,14567.645,9.394,0.0
105,ABW,Aruba,2021-10-10,43080.301,0.0,0.0
106,ABW,Aruba,2021-10-17,48415.688,13.42,0.0
107,ABW,Aruba,2021-10-24,25461.176,29.523,0.0
108,ABW,Aruba,2021-10-31,13966.476,59.042,0.0
109,ABW,Aruba,2021-11-07,5609.134,13.419,0.0
110,ABW,Aruba,2021-11-14,2980.357,20.130000000000003,0.0
111,ABW,Aruba,2021-11-21,1576.731,21.472,0.0
112,ABW,Aruba,2021-11-28,960.799,89.909,0.0
113,ABW,Aruba,2021-12-05,513.947,34.89,0.0
114,ABW,Aruba,2021-12-12,425.381,8.052,0.0
115,ABW,Aruba,2021-12-19,634.716,1.342,0.0
116,ABW,Aruba,2021-12-26,402.567,0.0,0.0
117,ABW,Aruba,2022-01-02,895.043,0.0,0.0
118,ABW,Aruba,2022-01-09,1155.371,0.0,0.0
119,ABW,Aruba,2022-01-16,1504.266,0.0,0.0
120,ABW,Aruba,2022-01-23,1690.789,0.0,0.0
121,ABW,Aruba,2022-01-30,2145.695,0.0,0.0
122,ABW,Aruba,2022-02-06,2487.8779999999997,0.0,0.0
123,ABW,Aruba,2022-02-13,3205.792,0.0,0.0
124,ABW,Aruba,2022-02-20,4922.08,6.710000000000001,0.0
125,ABW,Aruba,2022-02-27,5893.614,2.684,0.0
126,ABW,Aruba,2022-03-06,7015.4439999999995,0.0,0.0
127,ABW,Aruba,2022-03-13,8482.137,20.13,0.0
128,ABW,Aruba,2022-03-20,9511.372000000001,28.182,0.0
129,ABW,Aruba,2022-03-27,8421.755,21.472,0.0
130,ABW,Aruba,2022-04-03,5870.805,5.368,0.0
131,ABW,Aruba,2022-04-10,3338.641,6.710000000000001,0.0
132,ABW,Aruba,2022-04-17,3742.555,16.104,0.0
133,ABW,Aruba,2022-04-24,3488.935,5.368,0.0
134,ABW,Aruba,2022-05-01,2883.738,0.0,0.0
135,ABW,Aruba,2022-05-08,2168.507,13.420000000000002,0.0
136,ABW,Aruba,2022-05-15,1841.0819999999999,5.368,0.0
137,ABW,Aruba,2022-05-22,1588.808,6.710000000000001,0.0
138,ABW,Aruba,2022-05-29,1180.873,2.684,0.0
139,ABW,Aruba,2022-06-05,958.116,0.0,0.0
140,ABW,Aruba,2022-06-12,1081.572,6.710000000000001,0.0
141,ABW,Aruba,2022-06-19,327.424,2.684,0.0
142,ABW,Aruba,2022-06-26,0.0,0.0,0.0
143,ABW,Aruba,2022-07-03,1174.1599999999999,13.420000000000002,0.0
144,ABW,Aruba,2022-07-10,912.489,12.078000000000001,0.0
145,ABW,Aruba,2022-07-17,445.51,9.394,0.0
146,ABW,Aruba,2022-07-24,375.732,2.684,0.0
147,ABW,Aruba,2022-07-31,395.86199999999997,0.0,0.0
148,ABW,Aruba,2022-08-07,417.329,6.710000000000001,0.0
149,ABW,Aruba,2022-08-14,356.94599999999997,8.052,0.0
150,ABW,Aruba,2022-08-21,653.5060000000001,10.736,0.0
151,ABW,Aruba,2022-08-28,687.05,9.394,0.0
152,ABW,Aruba,2022-09-04,688.395,2.684,0.0
153,ABW,Aruba,2022-09-11,544.813,295.21999999999997,0.0
154,ABW,Aruba,2022-09-18,139.558,118.088,0.0
155,ABW,Aruba,2022-09-25,395.86,0.0,0.0
156,ABW,Aruba,2022-10-02,738.0440000000001,0.0,0.0
157,ABW,Aruba,2022-10-09,434.77500000000003,0.0,0.0
158,ABW,Aruba,2022-10-16,407.936,5.368,0.0
159,ABW,Aruba,2022-10-23,500.527,4.026,0.0
160,ABW,Aruba,2022-10-30,265.695,0.0,0.0
161,ABW,Aruba,2022-11-06,75.146,0.0,0.0
162,ABW,Aruba,2022-11-13,177.132,5.368,0.0
163,ABW,Aruba,2022-11-20,132.849,4.026,0.0
164,ABW,Aruba,2022-11-27,120.77,0.0,0.0
165,ABW,Aruba,2022-12-04,195.918,26.840000000000003,0.0
166,ABW,Aruba,2022-12-11,166.394,10.736,0.0
167,ABW,Aruba,2022-12-18,103.325,6.710000000000001,0.0
168,ABW,Aruba,2022-12-25,77.829,2.684,0.0
169,ABW,Aruba,2023-01-01,122.11,0.0,0.0
170,ABW,Aruba,2023-01-08,40.256,0.0,0.0
171,ABW,Aruba,2023-01-15,0.0,0.0,0.0
172,ABW,Aruba,2023-01-22,0.0,0.0,0.0
173,ABW,Aruba,2023-01-29,0.0,0.0,0.0
174,ABW,Aruba,2023-02-05,88.565,1.342,0.0
175,ABW,Aruba,2023-02-12,531.39,8.052,0.0
176,ABW,Aruba,2023-02-19,0.0,0.0,0.0
177,ABW,Aruba,2023-02-26,0.0,0.0,0.0
178,ABW,Aruba,2023-03-05,26.838,2.684,0.0
179,ABW,Aruba,2023-03-12,161.02800000000002,16.104,0.0
180,ABW,Aruba,2023-03-19,0.0,0.0,0.0
181,ABW,Aruba,2023-03-26,0.0,0.0,0.0
182,ABW,Aruba,2023-04-02,32.206,2.684,0.0
183,ABW,Aruba,2023-04-09,193.23600000000002,16.104,0.0
184,ABW,Aruba,2023-04-16,0.0,0.0,0.0
185,ABW,Aruba,2023-04-23,0.0,0.0,0.0
186,ABW,Aruba,2023-04-30,0.0,0.0,0.0
187,ABW,Aruba,2023-05-07,0.0,0.0,0.0
188,ABW,Aruba,2023-05-14,0.0,0.0,0.0
189,ABW,Aruba,2023-05-21,0.0,0.0,0.0
190,ABW,Aruba,2023-05-28,0.0,0.0,0.0
191,ABW,Aruba,2023-06-04,0.0,0.0,0.0
192,ABW,Aruba,2023-06-11,0.0,0.0,0.0
193,ABW,Aruba,2023-06-18,0.0,0.0,0.0
194,ABW,Aruba,2023-06-25,0.0,0.0,0.0
195,ABW,Aruba,2023-07-02,0.0,0.0,0.0
196,ABW,Aruba,2023-07-09,0.0,0.0,0.0
197,ABW,Aruba,2023-07-16,0.0,0.0,0.0
198,AFG,Afghanistan,2019-10-06,0.0,0.0,0.0
199,AFG,Afghanistan,2019-10-13,0.0,0.0,0.0
200,AFG,Afghanistan,2019-10-20,0.0,0.0,0.0
201,AFG,Afghanistan,2019-10-27,0.0,0.0,0.0
202,AFG,Afghanistan,2019-11-03,0.0,0.0,0.0
203,AFG,Afghanistan,2019-11-10,0.0,0.0,0.0
204,AFG,Afghanistan,2019-11-17,0.0,0.0,0.0
205,AFG,Afghanistan,2019-11-24,0.0,0.0,0.0
206,AFG,Afghanistan,2019-12-01,0.015,0.0,0.0
207,AFG,Afghanistan,2019-12-08,0.006,0.0,0.0
208,AFG,Afghanistan,2019-12-15,0.114,0.0,0.0
209,AFG,Afghanistan,2019-12-22,0.34099999999999997,0.0,0.0
210,AFG,Afghanistan,2019-12-29,0.997,0.026000000000000002,0.0
211,AFG,Afghanistan,2020-01-05,3.04,0.07,0.0
212,AFG,Afghanistan,2020-01-12,5.47,0.191,0.0
213,AFG,Afghanistan,2020-01-19,7.711,0.309,0.0
214,AFG,Afghanistan,2020-01-26,9.323,0.296,0.0
215,AFG,Afghanistan,2020-02-02,17.448999999999998,0.516,0.0
216,AFG,Afghanistan,2020-02-09,28.989,0.757,0.0
217,AFG,Afghanistan,2020-02-16,48.082,0.9650000000000001,0.0
218,AFG,Afghanistan,2020-02-23,69.521,1.338,0.0
219,AFG,Afghanistan,2020-03-01,111.138,1.126,0.0
220,AFG,Afghanistan,2020-03-08,118.131,1.396,0.0
221,AFG,Afghanistan,2020-03-15,118.606,2.835,0.0
222,AFG,Afghanistan,2020-03-22,108.199,2.5949999999999998,0.0
223,AFG,Afghanistan,2020-03-29,75.846,3.184,0.0
224,AFG,Afghanistan,2020-04-05,49.308,3.226,0.0
225,AFG,Afghanistan,2020-04-12,44.622,3.708,0.0
226,AFG,Afghanistan,2020-04-19,31.201999999999998,3.743,0.0
227,AFG,Afghanistan,2020-04-26,21.133,2.959,0.0
228,AFG,Afghanistan,2020-05-03,16.655,1.647,0.0
229,AFG,Afghanistan,2020-05-10,9.694,0.546,0.0
230,AFG,Afghanistan,2020-05-17,11.407,1.276,0.0
231,AFG,Afghanistan,2020-05-24,9.625,0.816,0.0
232,AFG,Afghanistan,2020-05-31,9.197,0.424,0.0
233,AFG,Afghanistan,2020-06-07,3.741,0.246,0.0
234,AFG,Afghanistan,2020-06-14,7.471,0.274,0.0
235,AFG,Afghanistan,2020-06-21,7.146,0.321,0.0
236,AFG,Afghanistan,2020-06-28,7.2059999999999995,0.397,0.0
237,AFG,Afghanistan,2020-07-05,3.31,0.25,0.0
238,AFG,Afghanistan,2020-07-12,6.771,0.264,0.0
239,AFG,Afghanistan,2020-07-19,10.496,0.319,0.0
240,AFG,Afghanistan,2020-07-26,12.581,0.489,0.0
241,AFG,Afghanistan,2020-08-02,15.704,0.6,0.0
242,AFG,Afghanistan,2020-08-09,16.133,0.513,0.0
243,AFG,Afghanistan,2020-08-16,19.826,0.876,0.0
244,AFG,Afghanistan,2020-08-23,31.154,1.483,0.0
245,AFG,Afghanistan,2020-08-30,37.12,1.861,0.0
246,AFG,Afghanistan,2020-09-06,37.213,2.2880000000000003,0.0
247,AFG,Afghanistan,2020-09-13,37.434,2.594,0.0
248,AFG,Afghanistan,2020-09-20,35.107,2.199,0.0
249,AFG,Afghanistan,2020-09-27,33.41,2.599,0.0
250,AFG,Afghanistan,2020-10-04,25.78,1.834,0.0
251,AFG,Afghanistan,2020-10-11,20.253,1.3860000000000001,0.0
252,AFG,Afghanistan,2020-10-18,13.501,1.555,0.0
253,AFG,Afghanistan,2020-10-25,14.522,1.101,0.0
254,AFG,Afghanistan,2020-11-01,12.561,0.8059999999999999,0.0
255,AFG,Afghanistan,2020-11-08,8.259,0.307,0.0
256,AFG,Afghanistan,2020-11-15,5.071,0.33,0.0
257,AFG,Afghanistan,2020-11-22,3.1710000000000003,0.219,0.0
258,AFG,Afghanistan,2020-11-29,2.904,0.226,0.0
259,AFG,Afghanistan,2020-12-06,2.872,0.20500000000000002,0.0
260,AFG,Afghanistan,2020-12-13,3.177,0.137,0.0
261,AFG,Afghanistan,2020-12-20,2.914,0.20500000000000002,0.0
262,AFG,Afghanistan,2020-12-27,4.449,0.14100000000000001,0.0
263,AFG,Afghanistan,2021-01-03,6.718,0.487,0.0
264,AFG,Afghanistan,2021-01-10,10.82,0.701,0.0
265,AFG,Afghanistan,2021-01-17,14.322,0.435,0.0
266,AFG,Afghanistan,2021-01-24,20.209,0.6799999999999999,0.0
267,AFG,Afghanistan,2021-01-31,29.231,1.32,0.0
268,AFG,Afghanistan,2021-02-07,37.798,1.175,0.0
269,AFG,Afghanistan,2021-02-14,43.784,1.38,0.0
270,AFG,Afghanistan,2021-02-21,41.431,1.246,0.0
271,AFG,Afghanistan,2021-02-28,93.369,2.31,0.0
272,AFG,Afghanistan,2021-03-07,168.412,4.182,0.0
273,AFG,Afghanistan,2021-03-14,248.873,7.683,0.0
274,AFG,Afghanistan,2021-03-21,264.96500000000003,11.876,0.0
275,AFG,Afghanistan,2021-03-28,313.878,14.529,0.0
276,AFG,Afghanistan,2021-04-04,264.315,12.58,0.0
277,AFG,Afghanistan,2021-04-11,237.243,13.016,0.0
278,AFG,Afghanistan,2021-04-18,189.087,11.826,0.0
279,AFG,Afghanistan,2021-04-25,124.76100000000001,8.368,0.0
280,AFG,Afghanistan,2021-05-02,73.584,7.064,0.0
281,AFG,Afghanistan,2021-05-09,81.07,5.753,0.0
282,AFG,Afghanistan,2021-05-16,52.205,3.2359999999999998,0.0
283,AFG,Afghanistan,2021-05-23,21.624,1.532,0.0
284,AFG,Afghanistan,2021-05-30,11.017,1.111,0.0
285,AFG,Afghanistan,2021-06-06,11.601,0.751,0.0
286,AFG,Afghanistan,2021-06-13,12.306000000000001,0.764,0.0
287,AFG,Afghanistan,2021-06-20,13.22,0.645,0.0
288,AFG,Afghanistan,2021-06-27,10.461,0.40299999999999997,0.0
289,AFG,Afghanistan,2021-07-04,6.277,0.14800000000000002,0.0
290,AFG,Afghanistan,2021-07-11,5.2509999999999994,0.31,0.0
291,AFG,Afghanistan,2021-07-18,6.037,0.373,0.0
292,AFG,Afghanistan,2021-07-25,5.426,0.365,0.0
293,AFG,Afghanistan,2021-08-01,6.359,0.40700000000000003,0.0
294,AFG,Afghanistan,2021-08-08,5.2940000000000005,0.432,0.0
295,AFG,Afghanistan,2021-08-15,5.0329999999999995,0.191,0.0
296,AFG,Afghanistan,2021-08-22,7.36,0.156,0.0
297,AFG,Afghanistan,2021-08-29,8.314,0.21200000000000002,0.0
298,AFG,Afghanistan,2021-09-05,6.694,0.08800000000000001,0.0
299,AFG,Afghanistan,2021-09-12,5.041,0.24,0.0
300,AFG,Afghanistan,2021-09-19,3.501,0.276,0.0
301,AFG,Afghanistan,2021-09-26,3.813,0.275,0.0
302,AFG,Afghanistan,2021-10-03,4.435,0.33,0.0
303,AFG,Afghanistan,2021-10-10,5.29,0.264,0.0
304,AFG,Afghanistan,2021-10-17,6.771,0.219,0.0
305,AFG,Afghanistan,2021-10-24,14.301,0.227,0.0
306,AFG,Afghanistan,2021-10-31,36.461,0.369,0.0
307,AFG,Afghanistan,2021-11-07,84.494,0.438,0.0
308,AFG,Afghanistan,2021-11-14,105.401,1.101,0.0
309,AFG,Afghanistan,2021-11-21,73.471,1.2469999999999999,0.0
310,AFG,Afghanistan,2021-11-28,33.763999999999996,1.345,0.0
311,AFG,Afghanistan,2021-12-05,27.86,1.014,0.0
312,AFG,Afghanistan,2021-12-12,36.534,0.547,0.0
313,AFG,Afghanistan,2021-12-19,29.052,0.341,0.0
314,AFG,Afghanistan,2021-12-26,15.509,0.218,0.0
315,AFG,Afghanistan,2022-01-02,9.182,0.243,0.0
316,AFG,Afghanistan,2022-01-09,6.85,0.132,0.0
317,AFG,Afghanistan,2022-01-16,7.896,0.085,0.0
318,AFG,Afghanistan,2022-01-23,6.344,0.1,0.0
319,AFG,Afghanistan,2022-01-30,5.668,0.07100000000000001,0.0
320,AFG,Afghanistan,2022-02-06,2.8609999999999998,0.015,0.0
321,AFG,Afghanistan,2022-02-13,5.095,0.065,0.0
322,AFG,Afghanistan,2022-02-20,8.931000000000001,0.166,0.0
323,AFG,Afghanistan,2022-02-27,10.691,0.14300000000000002,0.0
324,AFG,Afghanistan,2022-03-06,12.011000000000001,0.166,0.0
325,AFG,Afghanistan,2022-03-13,10.93,0.076,0.0
326,AFG,Afghanistan,2022-03-20,11.775,0.054,0.0
327,AFG,Afghanistan,2022-03-27,13.115,0.08600000000000001,0.0
328,AFG,Afghanistan,2022-04-03,12.942,0.163,0.0
329,AFG,Afghanistan,2022-04-10,13.623000000000001,0.099,0.0
330,AFG,Afghanistan,2022-04-17,8.413,0.064,0.0
331,AFG,Afghanistan,2022-04-24,17.572,0.184,0.0
332,AFG,Afghanistan,2022-05-01,27.378,0.14900000000000002,0.0
333,AFG,Afghanistan,2022-05-08,30.313,0.222,0.0
334,AFG,Afghanistan,2022-05-15,43.066,0.07200000000000001,0.0
335,AFG,Afghanistan,2022-05-22,38.232,0.111,0.0
336,AFG,Afghanistan,2022-05-29,43.324,0.251,0.0
337,AFG,Afghanistan,2022-06-05,44.331,0.215,0.0
338,AFG,Afghanistan,2022-06-12,38.56,0.159,0.0
339,AFG,Afghanistan,2022-06-19,39.995,0.16,0.0
340,AFG,Afghanistan,2022-06-26,29.765,0.117,0.0
341,AFG,Afghanistan,2022-07-03,25.703,0.057,0.0
342,AFG,Afghanistan,2022-07-10,23.22,0.116,0.0
343,AFG,Afghanistan,2022-07-17,22.466,0.117,0.0
344,AFG,Afghanistan,2022-07-24,22.185000000000002,0.152,0.0
345,AFG,Afghanistan,2022-07-31,20.442,0.131,0.0
346,AFG,Afghanistan,2022-08-07,19.223,0.088,0.0
347,AFG,Afghanistan,2022-08-14,20.049,0.11800000000000001,0.0
348,AFG,Afghanistan,2022-08-21,16.161,0.032,0.0
349,AFG,Afghanistan,2022-08-28,14.307,0.064,0.0
350,AFG,Afghanistan,2022-09-04,13.325000000000001,0.019,0.0
351,AFG,Afghanistan,2022-09-11,11.215,0.082,0.0
352,AFG,Afghanistan,2022-09-18,9.921,0.128,0.0
353,AFG,Afghanistan,2022-09-25,9.391,0.069,0.0
354,AFG,Afghanistan,2022-10-02,7.378,0.047,0.0
355,AFG,Afghanistan,2022-10-09,5.18,0.068,0.0
356,AFG,Afghanistan,2022-10-16,4.4559999999999995,0.10300000000000001,0.0
357,AFG,Afghanistan,2022-10-23,3.629,0.10500000000000001,0.0
358,AFG,Afghanistan,2022-10-30,7.659,0.10700000000000001,0.0
359,AFG,Afghanistan,2022-11-06,5.398,0.179,0.0
360,AFG,Afghanistan,2022-11-13,5.15,0.138,0.0
361,AFG,Afghanistan,2022-11-20,6.399,0.02,0.0
362,AFG,Afghanistan,2022-11-27,3.382,0.021,0.0
363,AFG,Afghanistan,2022-12-04,3.62,0.018000000000000002,0.0
364,AFG,Afghanistan,2022-12-11,2.8,0.009000000000000001,0.0
365,AFG,Afghanistan,2022-12-18,4.654,0.041,0.0
366,AFG,Afghanistan,2022-12-25,7.343999999999999,0.012,0.0
367,AFG,Afghanistan,2023-01-01,10.51,0.015,0.0
368,AFG,Afghanistan,2023-01-08,18.94,0.033,0.0
369,AFG,Afghanistan,2023-01-15,24.186,0.021,0.0
370,AFG,Afghanistan,2023-01-22,34.268,0.03,0.0
371,AFG,Afghanistan,2023-01-29,21.267,0.11,0.0
372,AFG,Afghanistan,2023-02-05,38.964,0.07500000000000001,0.0
373,AFG,Afghanistan,2023-02-12,51.65,0.271,0.0
374,AFG,Afghanistan,2023-02-19,37.206,0.17700000000000002,0.0
375,AFG,Afghanistan,2023-02-26,28.230999999999998,0.043000000000000003,0.0
376,AFG,Afghanistan,2023-03-05,21.892,0.073,0.0
377,AFG,Afghanistan,2023-03-12,14.105,0.053,0.0
378,AFG,Afghanistan,2023-03-19,11.706,0.051000000000000004,0.0
379,AFG,Afghanistan,2023-03-26,6.599,0.086,0.0
380,AFG,Afghanistan,2023-04-02,4.18,0.07300000000000001,0.0
381,AFG,Afghanistan,2023-04-09,5.633,0.044,0.0
382,AFG,Afghanistan,2023-04-16,5.5760000000000005,0.047,0.0
383,AFG,Afghanistan,2023-04-23,5.686,0.02,0.0
384,AFG,Afghanistan,2023-04-30,5.062,0.041,0.0
385,AFG,Afghanistan,2023-05-07,4.192,0.065,0.0
386,AFG,Afghanistan,2023-05-14,5.716,0.045,0.0
387,AFG,Afghanistan,2023-05-21,5.698,0.069,0.0
388,AFG,Afghanistan,2023-05-28,5.022,0.003,0.0
389,AFG,Afghanistan,2023-06-04,6.583,0.042,0.0
390,AFG,Afghanistan,2023-06-11,5.432,0.02,0.0
391,AFG,Afghanistan,2023-06-18,4.912,0.034,0.0
392,AFG,Afghanistan,2023-06-25,4.657,0.009000000000000001,0.0
393,AFG,Afghanistan,2023-07-02,5.634,0.064,0.0
394,AFG,Afghanistan,2023-07-09,2.1270000000000002,0.02,0.0
395,AFG,Afghanistan,2023-07-16,0.0,0.0,0.0
396,AGO,Angola,2019-10-06,0.0,0.0,0.0
397,AGO,Angola,2019-10-13,0.0,0.0,0.0
398,AGO,Angola,2019-10-20,0.0,0.0,0.0
399,AGO,Angola,2019-10-27,0.0,0.0,0.0
400,AGO,Angola,2019-11-03,0.0,0.0,0.0
401,AGO,Angola,2019-11-10,0.0,0.0,0.0
402,AGO,Angola,2019-11-17,0.0,0.0,0.0
403,AGO,Angola,2019-11-24,0.0,0.0,0.0
404,AGO,Angola,2019-12-01,0.0,0.0,0.0
405,AGO,Angola,2019-12-08,0.0,0.0,0.0
406,AGO,Angola,2019-12-15,0.0,0.0,0.0
407,AGO,Angola,2019-12-22,0.0,0.0,0.0
408,AGO,Angola,2019-12-29,0.0,0.0,0.0
409,AGO,Angola,2020-01-05,0.168,0.0,0.0
410,AGO,Angola,2020-01-12,0.33199999999999996,0.0,0.0
411,AGO,Angola,2020-01-19,0.052000000000000005,0.0,0.0
412,AGO,Angola,2020-01-26,0.136,0.0,0.0
413,AGO,Angola,2020-02-02,0.10400000000000001,0.0,0.0
414,AGO,Angola,2020-02-09,0.264,0.0,0.0
415,AGO,Angola,2020-02-16,0.24,0.0,0.0
416,AGO,Angola,2020-02-23,0.26,0.06,0.0
417,AGO,Angola,2020-03-01,0.528,0.052000000000000005,0.0
418,AGO,Angola,2020-03-08,0.332,0.0,0.0
419,AGO,Angola,2020-03-15,0.698,0.016,0.0
420,AGO,Angola,2020-03-22,1.226,0.068,0.0
421,AGO,Angola,2020-03-29,1.847,0.08,0.0
422,AGO,Angola,2020-04-05,2.259,0.14,0.0
423,AGO,Angola,2020-04-12,3.15,0.188,0.0
424,AGO,Angola,2020-04-19,4.772,0.16,0.0
425,AGO,Angola,2020-04-26,6.469,0.14800000000000002,0.0
426,AGO,Angola,2020-05-03,6.78,0.42,0.0
427,AGO,Angola,2020-05-10,9.754,0.40800000000000003,0.0
428,AGO,Angola,2020-05-17,10.369,0.532,0.0
429,AGO,Angola,2020-05-24,6.720000000000001,0.28400000000000003,0.0
430,AGO,Angola,2020-05-31,9.541,0.32,0.0
431,AGO,Angola,2020-06-07,11.86,0.248,0.0
432,AGO,Angola,2020-06-14,10.044,0.396,0.0
